"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","P1_id","P1_name","P1_hand","P1_ht","P1_ioc","P1_age","P1_rank","P1_rank_points","P2_id","P2_name","P2_hand","P2_ht","P2_ioc","P2_age","P2_rank","P2_rank_points","best_of","p1wins"
"123","2000-580","Australian Open","Hard","128","G",2000-01-17,"103017","Nicolas Kiefer","R",183,"GER",22.53524983,4,2184,"102796","Magnus Norman","R",188,"SWE",23.63312799,11,1655,"5","N"
"124","2000-580","Australian Open","Hard","128","G",2000-01-17,"102338","Yevgeny Kafelnikov","R",190,"RUS",25.91101985,2,2915,"101962","Younes El Aynaoui","R",193,"MAR",28.34770705,29,991,"5","Y"
"125","2000-580","Australian Open","Hard","128","G",2000-01-17,"101948","Pete Sampras","R",185,"USA",28.43258042,3,2419,"101736","Andre Agassi","R",180,"USA",29.71937029,1,4135,"5","N"
"126","2000-580","Australian Open","Hard","128","G",2000-01-17,"102796","Magnus Norman","R",188,"SWE",23.63312799,11,1655,"102338","Yevgeny Kafelnikov","R",190,"RUS",25.91101985,2,2915,"5","N"
"127","2000-580","Australian Open","Hard","128","G",2000-01-17,"101736","Andre Agassi","R",180,"USA",29.71937029,1,4135,"102338","Yevgeny Kafelnikov","R",190,"RUS",25.91101985,2,2915,"5","Y"
"128","2001-580","Australian Open","Hard","128","G",2001-01-15,"102856","Gustavo Kuerten","R",190,"BRA",24.34770705,1,4195,"103292","Gaston Gaudio","R",175,"ARG",22.1026694,38,945,"5","Y"
"129","2001-580","Australian Open","Hard","128","G",2001-01-15,"102257","Greg Rusedski","L",193,"GBR",27.35934292,65,625,"102154","Marcos Ondruska","R",183,"RSA",28.07665982,202,188,"5","Y"
"130","2001-580","Australian Open","Hard","128","G",2001-01-15,"101543","Jeff Tarango","L",180,"USA",32.15331964,112,364,"102905","Stefan Koubek","L",175,"AUT",24.03559206,48,780,"5","N"
"131","2001-580","Australian Open","Hard","128","G",2001-01-15,"102694","Lars Burgsmuller","R",183,"GER",25.11156742,185,208,"103305","Daniel Elsner","R",183,"GER",22.03148528,99,412,"5","Y"
"132","2001-580","Australian Open","Hard","128","G",2001-01-15,"102607","Juan Balcells","R",190,"ESP",25.5742642,74,552,"102765","Nicolas Escude","R",185,"FRA",24.78576318,46,840,"5","N"
"133","2001-580","Australian Open","Hard","128","G",2001-01-15,"103324","Arnaud Di Pasquale","R",185,"FRA",21.92744695,61,670,"103819","Roger Federer","R",185,"SUI",19.43874059,29,1080,"5","N"
"134","2001-580","Australian Open","Hard","128","G",2001-01-15,"103694","Olivier Rochus","R",168,"BEL",19.99178645,70,582,"103252","Alberto Martin","R",175,"ESP",22.40657084,81,518,"5","N"
"135","2001-580","Australian Open","Hard","128","G",2001-01-15,"103990","Tommy Robredo","R",180,"ESP",18.71047228,111,366,"103096","Arnaud Clement","R",173,"FRA",23.08008214,18,1360,"5","N"
"136","2001-580","Australian Open","Hard","128","G",2001-01-15,"102223","Karim Alami","R",185,"MAR",27.64681725,55,725,"101965","Wayne Ferreira","R",185,"RSA",29.33607118,13,1770,"5","N"
"137","2001-580","Australian Open","Hard","128","G",2001-01-15,"102800","Nenad Zimonjic","R",190,"SRB",24.61601643,284,111,"102369","Julien Boutter","R",190,"FRA",26.7816564,67,594,"5","N"
"138","2001-580","Australian Open","Hard","128","G",2001-01-15,"102437","Adrian Voinea","R",185,"ROU",26.44490075,114,356,"103714","Andreas Vinciguerra","L",180,"SWE",19.90417522,52,760,"5","N"
"139","2001-580","Australian Open","Hard","128","G",2001-01-15,"103917","Nicolas Mahut","R",190,"FRA",18.98425736,388,64,"102446","Andrei Medvedev","R",193,"UKR",26.37645448,59,690,"5","N"
"140","2001-580","Australian Open","Hard","128","G",2001-01-15,"102998","Jan Michael Gambill","R",190,"USA",23.61943874,32,1055,"102162","Chris Woodruff","R",188,"USA",28.03559206,68,590,"5","N"
"141","2001-580","Australian Open","Hard","128","G",2001-01-15,"103387","Paradorn Srichaphan","R",185,"THA",21.59069131,110,372,"102880","Alexander Popp","R",201,"GER",24.19712526,84,500,"5","N"
"142","2001-580","Australian Open","Hard","128","G",2001-01-15,"103017","Nicolas Kiefer","R",183,"GER",23.53182752,22,1215,"102286","Wayne Black","R",170,"ZIM",27.17043121,107,387,"5","Y"
"143","2001-580","Australian Open","Hard","128","G",2001-01-15,"102533","Jens Knippschild","R",190,"GER",25.91649555,109,374,"102338","Yevgeny Kafelnikov","R",190,"RUS",26.90759754,5,2935,"5","N"
"144","2001-580","Australian Open","Hard","128","G",2001-01-15,"102796","Magnus Norman","R",188,"SWE",24.62970568,4,3055,"101902","Stephane Huet","L",180,"FRA",29.72758385,119,333,"5","Y"
"145","2001-580","Australian Open","Hard","128","G",2001-01-15,"102148","Fabrice Santoro","R",178,"FRA",28.10130048,47,830,"102021","Michael Chang","R",175,"USA",28.89801506,33,995,"5","Y"
"146","2001-580","Australian Open","Hard","128","G",2001-01-15,"103909","Guillermo Coria","R",175,"ARG",19.00616016,79,526,"103602","Fernando Gonzalez","R",183,"CHI",20.46543463,116,343,"5","Y"
"147","2001-580","Australian Open","Hard","128","G",2001-01-15,"102911","Andrei Stoliarov","R",178,"RUS",24.0164271,97,430,"102231","Alex Calatrava","R",190,"ESP",27.58932238,50,761,"5","N"
"148","2001-580","Australian Open","Hard","128","G",2001-01-15,"101711","Alex Obrien","R",185,"USA",30.86105407,249,138,"101150","Gianluca Pozzi","L",180,"ITA",35.58110883,43,864,"5","N"
"149","2001-580","Australian Open","Hard","128","G",2001-01-15,"102563","Thomas Johansson","R",180,"SWE",25.81519507,34,980,"102494","Tomas Behrend","R",193,"GER",26.09445585,152,254,"5","Y"
"150","2001-580","Australian Open","Hard","128","G",2001-01-15,"102854","Sjeng Schalken","R",193,"NED",24.35318275,27,1103,"101733","Jan Siemerink","L",183,"NED",30.75701574,106,391,"5","N"
"151","2001-580","Australian Open","Hard","128","G",2001-01-15,"103206","Sebastien Grosjean","R",175,"FRA",22.63381246,19,1340,"103344","Ivan Ljubicic","R",193,"CRO",21.82888433,92,449,"5","Y"
"152","2001-580","Australian Open","Hard","128","G",2001-01-15,"103176","David Sanchez","R",183,"ESP",22.74058864,85,500,"102644","Franco Squillari","L",183,"ARG",25.4017796,14,1598,"5","N"
"153","2001-580","Australian Open","Hard","128","G",2001-01-15,"102456","Felix Mantilla","R",180,"ESP",26.31348392,100,410,"102110","Daniel Nestor","L",190,"CAN",28.36413415,218,166,"5","N"
"154","2001-580","Australian Open","Hard","128","G",2001-01-15,"102783","Rainer Schuettler","R",180,"GER",24.72553046,58,700,"103281","Ladislav Svarc","R",188,"SVK",22.17385353,250,138,"5","Y"
"155","2001-580","Australian Open","Hard","128","G",2001-01-15,"102227","Sargis Sargsian","R",180,"ARM",27.61943874,95,433,"103162","Dejan Petrovic","R",186,"SRB",22.7871321,269,122,"5","Y"
"156","2001-580","Australian Open","Hard","128","G",2001-01-15,"102845","Carlos Moya","R",190,"ESP",24.38603696,42,870,"102701","Marcelo Rios","L",175,"CHI",25.0568104,23,1160,"5","Y"
"157","2001-580","Australian Open","Hard","128","G",2001-01-15,"102652","Christian Vinck","L",183,"GER",25.36892539,104,393,"101820","Marc Rosset","R",201,"SUI",30.19028063,30,1065,"5","N"
"158","2001-580","Australian Open","Hard","128","G",2001-01-15,"103454","Nicolas Massu","R",183,"CHI",21.26762491,66,601,"103163","Tommy Haas","R",188,"GER",22.7871321,20,1245,"5","N"
"159","2001-580","Australian Open","Hard","128","G",2001-01-15,"102035","Jonas Bjorkman","R",183,"SWE",28.81587953,41,895,"103720","Lleyton Hewitt","R",180,"AUS",19.89048597,7,2560,"5","N"
"160","2001-580","Australian Open","Hard","128","G",2001-01-15,"103181","Jiri Vanek","R",185,"CZE",22.72963723,78,532,"101736","Andre Agassi","R",180,"USA",30.71594798,6,2765,"5","N"
"161","2001-580","Australian Open","Hard","128","G",2001-01-15,"102153","German Puentes","R",173,"ESP",28.07665982,91,451,"102834","Paul Goldstein","R",178,"USA",24.44900753,80,522,"5","N"
"162","2001-580","Australian Open","Hard","128","G",2001-01-15,"102805","Matthew Breen","R",186,"AUS",24.59411362,260,131,"102821","Cecil Mamiit","R",173,"PHI",24.55304586,125,315,"5","N"
"163","2001-580","Australian Open","Hard","128","G",2001-01-15,"101843","Sergi Bruguera","R",188,"ESP",29.99863107,83,504,"102184","David Prinosil","R",185,"GER",27.85489391,39,945,"5","N"
"164","2001-580","Australian Open","Hard","128","G",2001-01-15,"104022","Mikhail Youzhny","R",183,"RUS",18.55989049,113,357,"102831","Jacobo Diaz","R",173,"ESP",24.51471595,115,345,"5","Y"
"165","2001-580","Australian Open","Hard","128","G",2001-01-15,"101889","Todd Woodbridge","R",178,"AUS",29.79055441,179,219,"103151","Mariano Zabaleta","R",183,"ARG",22.88021903,62,655,"5","N"
"166","2001-580","Australian Open","Hard","128","G",2001-01-15,"102776","Andrew Ilie","R",180,"AUS",24.74469541,49,775,"103193","Peter Wessels","R",196,"NED",22.69404517,130,302,"5","Y"
"167","2001-580","Australian Open","Hard","128","G",2001-01-15,"103507","Juan Carlos Ferrero","R",183,"ESP",20.92539357,12,1840,"103553","Alun Jones","R",180,"AUS",20.72279261,400,61,"5","Y"
"168","2001-580","Australian Open","Hard","128","G",2001-01-15,"101611","Cedric Pioline","R",188,"FRA",31.58658453,17,1485,"102106","Davide Sanguinetti","R",188,"ITA",28.39151266,71,581,"5","Y"
"169","2001-580","Australian Open","Hard","128","G",2001-01-15,"101792","Slava Dosedel","R",183,"CZE",30.42299795,72,577,"102287","Albert Portas","R",188,"ESP",27.16769336,51,760,"5","Y"
"170","2001-580","Australian Open","Hard","128","G",2001-01-15,"101727","Jason Stoltenberg","R",185,"AUS",30.78439425,77,536,"102860","Agustin Calleri","R",183,"ARG",24.33675565,63,638,"5","N"
"171","2001-580","Australian Open","Hard","128","G",2001-01-15,"101774","Todd Martin","R",198,"USA",30.52429843,54,730,"101647","Byron Black","R",175,"ZIM",31.27720739,35,970,"5","Y"
"172","2001-580","Australian Open","Hard","128","G",2001-01-15,"103428","Juan Ignacio Chela","R",190,"ARG",21.3798768,64,632,"102863","Takao Suzuki","R",175,"JPN",24.32032854,159,244,"5","Y"
"173","2001-580","Australian Open","Hard","128","G",2001-01-15,"102950","Fernando Vicente","R",180,"ESP",23.85763176,44,860,"103248","Harel Levy","R",185,"ISR",22.4476386,60,677,"5","N"
"174","2001-580","Australian Open","Hard","128","G",2001-01-15,"102539","Bohdan Ulihrach","R",188,"CZE",25.89459274,57,706,"103166","Vladimir Voltchkov","R",180,"BLR",22.7761807,37,945,"5","Y"
"175","2001-580","Australian Open","Hard","128","G",2001-01-15,"101948","Pete Sampras","R",185,"USA",29.42915811,3,3385,"102344","Karol Kucera","R",188,"SVK",26.86926762,75,540,"5","Y"
"176","2001-580","Australian Open","Hard","128","G",2001-01-15,"102450","Tim Henman","R",185,"GBR",26.36002738,10,2020,"102271","Hicham Arazi","L",175,"MAR",27.24161533,28,1095,"5","Y"
"177","2001-580","Australian Open","Hard","128","G",2001-01-15,"102839","Nicolas Lapentti","R",188,"ECU",24.42436687,24,1130,"102703","Hyung Taik Lee","R",180,"KOR",25.0349076,87,484,"5","Y"
"178","2001-580","Australian Open","Hard","128","G",2001-01-15,"101885","Wayne Arthurs","L",190,"AUS",29.83162218,82,513,"103393","Yuri Schukin","R",188,"KAZ",21.5578371,211,178,"5","Y"
"179","2001-580","Australian Open","Hard","128","G",2001-01-15,"102730","Ivo Heuberger","R",188,"SUI",24.90622861,234,149,"101962","Younes El Aynaoui","R",193,"MAR",29.34428474,31,1055,"5","Y"
"180","2001-580","Australian Open","Hard","128","G",2001-01-15,"103356","Michel Kratochvil","R",185,"SUI",21.77686516,94,441,"103171","Raemon Sluiter","R",185,"NED",22.75975359,96,433,"5","Y"
"181","2001-580","Australian Open","Hard","128","G",2001-01-15,"103018","Max Mirnyi","R",196,"BLR",23.52908966,45,845,"102751","Todd Perry","R",175,"AUS",24.83230664,484,44,"5","Y"
"182","2001-580","Australian Open","Hard","128","G",2001-01-15,"102921","Ota Fukarek","R",190,"CZE",23.99178645,279,116,"103786","Nikolay Davydenko","R",178,"RUS",19.62217659,133,292,"5","N"
"183","2001-580","Australian Open","Hard","128","G",2001-01-15,"102401","Scott Draper","L",178,"AUS",26.6146475,253,136,"102158","Patrick Rafter","R",185,"AUS",28.04928131,15,1535,"5","N"
"184","2001-580","Australian Open","Hard","128","G",2001-01-15,"103444","Jean Rene Lisnard","R",173,"MON",21.30869268,214,173,"103103","Dominik Hrbaty","R",183,"SVK",23.03080082,16,1510,"5","N"
"185","2001-580","Australian Open","Hard","128","G",2001-01-15,"103082","Markus Hantschk","R",188,"GER",23.15674196,93,447,"101532","Francisco Clavet","L",183,"ESP",32.22724162,40,900,"5","N"
"186","2001-580","Australian Open","Hard","128","G",2001-01-15,"102925","Justin Gimelstob","R",196,"USA",23.96988364,98,420,"103294","Christophe Rochus","R",170,"BEL",22.0862423,73,562,"5","N"
"187","2001-580","Australian Open","Hard","128","G",2001-01-15,"101735","Richard Fromberg","R",196,"AUS",30.71868583,86,497,"102987","Andre Sa","R",185,"BRA",23.69609856,103,402,"5","N"
"188","2001-580","Australian Open","Hard","128","G",2001-01-15,"103084","Guillermo Canas","R",185,"ARG",23.14031485,228,154,"102567","George Bastl","R",183,"SUI",25.79329227,108,375,"5","Y"
"189","2001-580","Australian Open","Hard","128","G",2001-01-15,"102247","Andrea Gaudenzi","R",183,"ITA",27.46338125,102,407,"103420","Michal Tabara","R",175,"CZE",21.43189596,69,584,"5","N"
"190","2001-580","Australian Open","Hard","128","G",2001-01-15,"103188","Michael Russell","R",173,"USA",22.71047228,148,265,"102318","Andrei Pavel","R",183,"ROU",26.96783025,26,1105,"5","N"
"191","2001-580","Australian Open","Hard","128","G",2001-01-15,"102869","Galo Blanco","R",173,"ESP",24.27104723,117,342,"103498","Marat Safin","R",193,"RUS",20.96919918,2,4120,"5","N"
"192","2001-580","Australian Open","Hard","128","G",2001-01-15,"102257","Greg Rusedski","L",193,"GBR",27.35934292,65,625,"102856","Gustavo Kuerten","R",190,"BRA",24.34770705,1,4195,"5","Y"
"193","2001-580","Australian Open","Hard","128","G",2001-01-15,"102694","Lars Burgsmuller","R",183,"GER",25.11156742,185,208,"102905","Stefan Koubek","L",175,"AUT",24.03559206,48,780,"5","Y"
"194","2001-580","Australian Open","Hard","128","G",2001-01-15,"102765","Nicolas Escude","R",185,"FRA",24.78576318,46,840,"103819","Roger Federer","R",185,"SUI",19.43874059,29,1080,"5","N"
"195","2001-580","Australian Open","Hard","128","G",2001-01-15,"103096","Arnaud Clement","R",173,"FRA",23.08008214,18,1360,"103252","Alberto Martin","R",175,"ESP",22.40657084,81,518,"5","Y"
"196","2001-580","Australian Open","Hard","128","G",2001-01-15,"102369","Julien Boutter","R",190,"FRA",26.7816564,67,594,"101965","Wayne Ferreira","R",185,"RSA",29.33607118,13,1770,"5","N"
"197","2001-580","Australian Open","Hard","128","G",2001-01-15,"102446","Andrei Medvedev","R",193,"UKR",26.37645448,59,690,"103714","Andreas Vinciguerra","L",180,"SWE",19.90417522,52,760,"5","N"
"198","2001-580","Australian Open","Hard","128","G",2001-01-15,"102880","Alexander Popp","R",201,"GER",24.19712526,84,500,"102162","Chris Woodruff","R",188,"USA",28.03559206,68,590,"5","N"
"199","2001-580","Australian Open","Hard","128","G",2001-01-15,"103017","Nicolas Kiefer","R",183,"GER",23.53182752,22,1215,"102338","Yevgeny Kafelnikov","R",190,"RUS",26.90759754,5,2935,"5","N"
"200","2001-580","Australian Open","Hard","128","G",2001-01-15,"102148","Fabrice Santoro","R",178,"FRA",28.10130048,47,830,"102796","Magnus Norman","R",188,"SWE",24.62970568,4,3055,"5","N"
"201","2001-580","Australian Open","Hard","128","G",2001-01-15,"103909","Guillermo Coria","R",175,"ARG",19.00616016,79,526,"102231","Alex Calatrava","R",190,"ESP",27.58932238,50,761,"5","N"
"202","2001-580","Australian Open","Hard","128","G",2001-01-15,"102563","Thomas Johansson","R",180,"SWE",25.81519507,34,980,"101150","Gianluca Pozzi","L",180,"ITA",35.58110883,43,864,"5","Y"
"203","2001-580","Australian Open","Hard","128","G",2001-01-15,"103206","Sebastien Grosjean","R",175,"FRA",22.63381246,19,1340,"101733","Jan Siemerink","L",183,"NED",30.75701574,106,391,"5","Y"
"204","2001-580","Australian Open","Hard","128","G",2001-01-15,"102644","Franco Squillari","L",183,"ARG",25.4017796,14,1598,"102110","Daniel Nestor","L",190,"CAN",28.36413415,218,166,"5","N"
"205","2001-580","Australian Open","Hard","128","G",2001-01-15,"102783","Rainer Schuettler","R",180,"GER",24.72553046,58,700,"102227","Sargis Sargsian","R",180,"ARM",27.61943874,95,433,"5","Y"
"206","2001-580","Australian Open","Hard","128","G",2001-01-15,"102845","Carlos Moya","R",190,"ESP",24.38603696,42,870,"101820","Marc Rosset","R",201,"SUI",30.19028063,30,1065,"5","Y"
"207","2001-580","Australian Open","Hard","128","G",2001-01-15,"103163","Tommy Haas","R",188,"GER",22.7871321,20,1245,"103720","Lleyton Hewitt","R",180,"AUS",19.89048597,7,2560,"5","N"
"208","2001-580","Australian Open","Hard","128","G",2001-01-15,"102834","Paul Goldstein","R",178,"USA",24.44900753,80,522,"101736","Andre Agassi","R",180,"USA",30.71594798,6,2765,"5","N"
"209","2001-580","Australian Open","Hard","128","G",2001-01-15,"102821","Cecil Mamiit","R",173,"PHI",24.55304586,125,315,"102184","David Prinosil","R",185,"GER",27.85489391,39,945,"5","N"
"210","2001-580","Australian Open","Hard","128","G",2001-01-15,"103151","Mariano Zabaleta","R",183,"ARG",22.88021903,62,655,"104022","Mikhail Youzhny","R",183,"RUS",18.55989049,113,357,"5","N"
"211","2001-580","Australian Open","Hard","128","G",2001-01-15,"102776","Andrew Ilie","R",180,"AUS",24.74469541,49,775,"103507","Juan Carlos Ferrero","R",183,"ESP",20.92539357,12,1840,"5","Y"
"212","2001-580","Australian Open","Hard","128","G",2001-01-15,"101611","Cedric Pioline","R",188,"FRA",31.58658453,17,1485,"101792","Slava Dosedel","R",183,"CZE",30.42299795,72,577,"5","Y"
"213","2001-580","Australian Open","Hard","128","G",2001-01-15,"102860","Agustin Calleri","R",183,"ARG",24.33675565,63,638,"101774","Todd Martin","R",198,"USA",30.52429843,54,730,"5","N"
"214","2001-580","Australian Open","Hard","128","G",2001-01-15,"103248","Harel Levy","R",185,"ISR",22.4476386,60,677,"103428","Juan Ignacio Chela","R",190,"ARG",21.3798768,64,632,"5","N"
"215","2001-580","Australian Open","Hard","128","G",2001-01-15,"102539","Bohdan Ulihrach","R",188,"CZE",25.89459274,57,706,"101948","Pete Sampras","R",185,"USA",29.42915811,3,3385,"5","N"
"216","2001-580","Australian Open","Hard","128","G",2001-01-15,"102839","Nicolas Lapentti","R",188,"ECU",24.42436687,24,1130,"102450","Tim Henman","R",185,"GBR",26.36002738,10,2020,"5","N"
"217","2001-580","Australian Open","Hard","128","G",2001-01-15,"101885","Wayne Arthurs","L",190,"AUS",29.83162218,82,513,"102730","Ivo Heuberger","R",188,"SUI",24.90622861,234,149,"5","Y"
"218","2001-580","Australian Open","Hard","128","G",2001-01-15,"103018","Max Mirnyi","R",196,"BLR",23.52908966,45,845,"103356","Michel Kratochvil","R",185,"SUI",21.77686516,94,441,"5","N"
"219","2001-580","Australian Open","Hard","128","G",2001-01-15,"103786","Nikolay Davydenko","R",178,"RUS",19.62217659,133,292,"102158","Patrick Rafter","R",185,"AUS",28.04928131,15,1535,"5","N"
"220","2001-580","Australian Open","Hard","128","G",2001-01-15,"103103","Dominik Hrbaty","R",183,"SVK",23.03080082,16,1510,"101532","Francisco Clavet","L",183,"ESP",32.22724162,40,900,"5","Y"
"221","2001-580","Australian Open","Hard","128","G",2001-01-15,"103294","Christophe Rochus","R",170,"BEL",22.0862423,73,562,"102987","Andre Sa","R",185,"BRA",23.69609856,103,402,"5","Y"
"222","2001-580","Australian Open","Hard","128","G",2001-01-15,"103084","Guillermo Canas","R",185,"ARG",23.14031485,228,154,"103420","Michal Tabara","R",175,"CZE",21.43189596,69,584,"5","N"
"223","2001-580","Australian Open","Hard","128","G",2001-01-15,"103498","Marat Safin","R",193,"RUS",20.96919918,2,4120,"102318","Andrei Pavel","R",183,"ROU",26.96783025,26,1105,"5","Y"
"224","2001-580","Australian Open","Hard","128","G",2001-01-15,"102257","Greg Rusedski","L",193,"GBR",27.35934292,65,625,"102694","Lars Burgsmuller","R",183,"GER",25.11156742,185,208,"5","Y"
"225","2001-580","Australian Open","Hard","128","G",2001-01-15,"103819","Roger Federer","R",185,"SUI",19.43874059,29,1080,"103096","Arnaud Clement","R",173,"FRA",23.08008214,18,1360,"5","N"
"226","2001-580","Australian Open","Hard","128","G",2001-01-15,"101965","Wayne Ferreira","R",185,"RSA",29.33607118,13,1770,"103714","Andreas Vinciguerra","L",180,"SWE",19.90417522,52,760,"5","N"
"227","2001-580","Australian Open","Hard","128","G",2001-01-15,"102162","Chris Woodruff","R",188,"USA",28.03559206,68,590,"102338","Yevgeny Kafelnikov","R",190,"RUS",26.90759754,5,2935,"5","N"
"228","2001-580","Australian Open","Hard","128","G",2001-01-15,"102796","Magnus Norman","R",188,"SWE",24.62970568,4,3055,"102231","Alex Calatrava","R",190,"ESP",27.58932238,50,761,"5","Y"
"229","2001-580","Australian Open","Hard","128","G",2001-01-15,"103206","Sebastien Grosjean","R",175,"FRA",22.63381246,19,1340,"102563","Thomas Johansson","R",180,"SWE",25.81519507,34,980,"5","Y"
"230","2001-580","Australian Open","Hard","128","G",2001-01-15,"102783","Rainer Schuettler","R",180,"GER",24.72553046,58,700,"102110","Daniel Nestor","L",190,"CAN",28.36413415,218,166,"5","Y"
"231","2001-580","Australian Open","Hard","128","G",2001-01-15,"103720","Lleyton Hewitt","R",180,"AUS",19.89048597,7,2560,"102845","Carlos Moya","R",190,"ESP",24.38603696,42,870,"5","N"
"232","2001-580","Australian Open","Hard","128","G",2001-01-15,"102184","David Prinosil","R",185,"GER",27.85489391,39,945,"101736","Andre Agassi","R",180,"USA",30.71594798,6,2765,"5","N"
"233","2001-580","Australian Open","Hard","128","G",2001-01-15,"104022","Mikhail Youzhny","R",183,"RUS",18.55989049,113,357,"102776","Andrew Ilie","R",180,"AUS",24.74469541,49,775,"5","N"
"234","2001-580","Australian Open","Hard","128","G",2001-01-15,"101774","Todd Martin","R",198,"USA",30.52429843,54,730,"101611","Cedric Pioline","R",188,"FRA",31.58658453,17,1485,"5","Y"
"235","2001-580","Australian Open","Hard","128","G",2001-01-15,"101948","Pete Sampras","R",185,"USA",29.42915811,3,3385,"103428","Juan Ignacio Chela","R",190,"ARG",21.3798768,64,632,"5","Y"
"236","2001-580","Australian Open","Hard","128","G",2001-01-15,"101885","Wayne Arthurs","L",190,"AUS",29.83162218,82,513,"102450","Tim Henman","R",185,"GBR",26.36002738,10,2020,"5","N"
"237","2001-580","Australian Open","Hard","128","G",2001-01-15,"103356","Michel Kratochvil","R",185,"SUI",21.77686516,94,441,"102158","Patrick Rafter","R",185,"AUS",28.04928131,15,1535,"5","N"
